gene_id	i2	group	robust_meta_gene
Vitvi08g02257	0.103562179621824	All genes	TRUE
Vitvi08g02258	0.204325983673785	All genes	FALSE
Vitvi08g02260	0	All genes	FALSE
Vitvi08g02261	0.754604136546178	All genes	TRUE
Vitvi08g02262	0.782836418165246	All genes	FALSE
Vitvi08g02263	0	All genes	TRUE
Vitvi08g02264	0.857867433004253	All genes	FALSE
Vitvi08g02265	0.588960314119497	All genes	TRUE
Vitvi08g02266	0.720682775755022	All genes	FALSE
Vitvi08g02267	0.680111472572779	All genes	FALSE
Vitvi08g02270	0	All genes	FALSE
Vitvi08g02271	0	All genes	TRUE
Vitvi08g02272	0	Blue	TRUE
Vitvi08g02273	0.754542752960798	All genes	FALSE
Vitvi08g02274	0.852066218735603	Blue	TRUE
Vitvi08g02283	0	All genes	TRUE
Vitvi08g02285	0	All genes	TRUE
Vitvi08g02288	0.929880152700954	All genes	FALSE
Vitvi08g02289	0.779940764680128	All genes	FALSE
Vitvi08g02291	0	All genes	FALSE
Vitvi08g02292	0.357910741853621	All genes	FALSE
Vitvi08g02296	0	All genes	FALSE
Vitvi08g02298	0.720315403241739	All genes	FALSE
Vitvi08g02299	0.504659304918828	All genes	FALSE
Vitvi08g02301	0.67084740547852	All genes	FALSE
Vitvi08g02302	0.645137219125043	All genes	FALSE
Vitvi08g02307	0.787071422223618	All genes	FALSE
Vitvi08g02308	0.851150480089324	All genes	FALSE
Vitvi08g02309	0.679968695972691	All genes	FALSE
Vitvi08g02311	0.00023459503819505	All genes	FALSE
Vitvi08g02312	0.00523400198739478	All genes	TRUE
Vitvi08g02313	0.792335297732897	All genes	TRUE
Vitvi08g02314	0.741215341277465	All genes	FALSE
Vitvi08g02315	0.915651116262739	All genes	FALSE
Vitvi08g02317	0.828919824167002	All genes	FALSE
Vitvi08g02319	0.387362887988129	Turquoise	TRUE
Vitvi08g02320	0.790610413990367	All genes	TRUE
Vitvi08g02323	0.502745824942576	All genes	TRUE
Vitvi08g02327	0.811139873906216	Blue	FALSE
Vitvi08g02329	0.533528133085734	All genes	FALSE
Vitvi08g02330	0.863246144661666	All genes	FALSE
Vitvi08g02331	0.84760926220267	All genes	FALSE
Vitvi08g02332	0.662192880914635	All genes	FALSE
Vitvi08g02333	0.134218318723594	All genes	TRUE
Vitvi08g02336	0	All genes	FALSE
Vitvi08g02339	0	All genes	FALSE
Vitvi08g02340	0	All genes	FALSE
Vitvi08g02341	0.842226850156518	All genes	FALSE
Vitvi08g02342	0.0253903363964923	All genes	FALSE
Vitvi08g02344	0	All genes	TRUE
Vitvi08g02345	0.588551636819666	All genes	FALSE
Vitvi08g02346	0.867013638731942	All genes	FALSE
Vitvi08g02352	0	All genes	FALSE
Vitvi08g02353	0	All genes	FALSE
Vitvi08g02354	0	All genes	FALSE
Vitvi08g02355	0.629498579379942	All genes	FALSE
Vitvi08g02359	0	All genes	TRUE
Vitvi08g02360	0.413033427980151	All genes	FALSE
Vitvi08g02363	0	All genes	FALSE
Vitvi08g02366	0.0986783700176403	Turquoise	TRUE
Vitvi08g02367	0.809663217171517	Turquoise	FALSE
Vitvi08g02368	0.907730838496014	Turquoise	FALSE
Vitvi08g02369	0.0910920456974168	All genes	FALSE
Vitvi08g02371	0.87186234543788	All genes	FALSE
Vitvi08g02374	0.842436171914607	All genes	FALSE
Vitvi08g02376	0.882000614910707	All genes	FALSE
Vitvi08g02378	0	All genes	TRUE
Vitvi08g02380	0.243916594309419	All genes	TRUE
Vitvi08g02383	0.836663477729757	Blue	FALSE
Vitvi08g02384	0.891714328869333	All genes	FALSE
Vitvi08g02385	0.848795887885911	Turquoise	FALSE
Vitvi08g02386	0.775768466402206	All genes	FALSE
Vitvi08g02387	0.808385850457637	Blue	FALSE
Vitvi08g02388	0	All genes	FALSE
Vitvi08g02390	0.369504773852615	All genes	FALSE
Vitvi08g02391	0.528532855690425	All genes	TRUE
Vitvi08g02392	0	All genes	TRUE
Vitvi08g02393	0.292355357241745	Blue	TRUE
Vitvi08g02395	0.591888187541408	All genes	TRUE
Vitvi08g02396	0.667104382562264	All genes	FALSE
Vitvi08g02401	0.880355677828661	Blue	FALSE
Vitvi08g02402	0	All genes	FALSE
Vitvi08g02403	0.714849025821872	All genes	FALSE
Vitvi08g02405	0	All genes	TRUE
Vitvi08g02406	0.351648130815337	All genes	TRUE
Vitvi08g02407	0.271459797114556	All genes	TRUE
Vitvi08g02408	0.110402508949422	Blue	TRUE
Vitvi08g02410	0	All genes	FALSE
Vitvi08g02411	0	All genes	FALSE
Vitvi08g02412	0.928306851041142	Blue	FALSE
Vitvi08g02413	0.639880887541091	Turquoise	TRUE
Vitvi08g02414	0.863647448349612	All genes	FALSE
Vitvi08g02415	0	All genes	TRUE
Vitvi08g02419	0.231502543175886	All genes	FALSE
Vitvi08g02428	0.737188062627543	All genes	FALSE
Vitvi08g02460	0	All genes	FALSE
Vitvi09g00003	0.64602778681385	All genes	FALSE
Vitvi09g00004	0.497050434678489	All genes	FALSE
Vitvi09g00006	0.916338452757581	Turquoise	FALSE
Vitvi09g00008	0.948317737940214	All genes	FALSE
Vitvi09g00009	0	All genes	TRUE
Vitvi09g00010	0.773360186642764	All genes	FALSE
Vitvi09g00011	0.732143725672634	All genes	TRUE
Vitvi09g00012	0.393359644737596	All genes	FALSE
Vitvi09g00013	0	All genes	FALSE
Vitvi09g00014	0.807704367453156	All genes	FALSE
Vitvi09g00015	0.855157715252579	All genes	FALSE
Vitvi09g00016	0.152653103762679	All genes	FALSE
Vitvi09g00017	0.882824093374137	Turquoise	TRUE
Vitvi09g00018	0.84588942857795	Turquoise	FALSE
Vitvi09g00019	0.947110117930406	All genes	FALSE
Vitvi09g00020	0.5238169196396	All genes	FALSE
Vitvi09g00021	0.387015028742156	Turquoise	TRUE
Vitvi09g00022	0	All genes	TRUE
Vitvi09g00023	0.299640933468665	All genes	TRUE
Vitvi09g00027	0.608371361525474	All genes	FALSE
Vitvi09g00029	0	All genes	TRUE
Vitvi09g00030	0.444177112983135	Turquoise	TRUE
Vitvi09g00031	0	All genes	FALSE
Vitvi09g00033	0.925448325444513	Turquoise	FALSE
Vitvi09g00035	0.922215805027221	All genes	FALSE
Vitvi09g00038	0.904423270191573	Turquoise	FALSE
Vitvi09g00039	0.812610865057535	All genes	FALSE
Vitvi09g00040	0.946428428160728	All genes	FALSE
Vitvi09g00041	0.108231568057576	All genes	FALSE
Vitvi09g00042	0	All genes	FALSE
Vitvi09g00043	0.501697461118485	All genes	TRUE
Vitvi09g00044	0.850996983897949	All genes	FALSE
Vitvi09g00045	0.958242129376571	All genes	FALSE
Vitvi09g00046	0.38546481199625	All genes	TRUE
Vitvi09g00047	0.794220601000941	All genes	FALSE
Vitvi09g00049	0.590572825393947	All genes	TRUE
Vitvi09g00050	0.913178199201463	All genes	FALSE
Vitvi09g00051	0.945185296568892	All genes	FALSE
Vitvi09g00052	0	All genes	FALSE
Vitvi09g00053	0.58786825031722	All genes	FALSE
Vitvi09g00055	0.767848988803807	All genes	FALSE
Vitvi09g00056	0.807869569017543	All genes	FALSE
Vitvi09g00057	0	All genes	TRUE
Vitvi09g00058	0	All genes	FALSE
Vitvi09g00059	0.449462317789697	All genes	TRUE
Vitvi09g00060	0	All genes	TRUE
Vitvi09g00061	0.599668435543171	All genes	FALSE
Vitvi09g00062	0.947229911476846	All genes	FALSE
Vitvi09g00063	0.741444111734186	All genes	FALSE
Vitvi09g00064	0.459943540331758	All genes	FALSE
Vitvi09g00067	0	All genes	FALSE
Vitvi09g00068	0.884965368730624	Turquoise	FALSE
Vitvi09g00069	0.469512387891811	All genes	FALSE
Vitvi09g00070	0.6762235429572	All genes	FALSE
Vitvi09g00071	0.688543191221424	All genes	FALSE
Vitvi09g00072	0.314950432853503	Turquoise	TRUE
Vitvi09g00073	0	All genes	FALSE
Vitvi09g00076	0.614326025799737	All genes	TRUE
Vitvi09g00077	0.888942391169644	All genes	FALSE
Vitvi09g00079	0.930850547980153	All genes	FALSE
Vitvi09g00081	0.928914896815965	Turquoise	FALSE
Vitvi09g00082	0.1004115871968	All genes	FALSE
Vitvi09g00083	0	All genes	TRUE
Vitvi09g00085	0.579695651367638	Blue	FALSE
Vitvi09g00086	0.956757214419389	Turquoise	FALSE
Vitvi09g00087	0.873485757869466	All genes	FALSE
Vitvi09g00089	0.632514491032189	All genes	FALSE
Vitvi09g00093	0.852750189222563	All genes	FALSE
Vitvi09g00094	0.175605938163511	All genes	FALSE
Vitvi09g00096	0.025674177178794	All genes	TRUE
Vitvi09g00107	0.964389418833205	Turquoise	FALSE
Vitvi09g00108	0.626768292457009	All genes	FALSE
Vitvi09g00110	0.74117809517038	Turquoise	FALSE
Vitvi09g00111	0.439629772865969	All genes	FALSE
Vitvi09g00112	0	Turquoise	TRUE
Vitvi09g00115	0.573599882830795	All genes	FALSE
Vitvi09g00116	0.494195556681869	All genes	FALSE
Vitvi09g00117	0	All genes	FALSE
Vitvi09g00118	0.0980247534729782	Turquoise	FALSE
Vitvi09g00119	0.0574382223222721	All genes	TRUE
Vitvi09g00121	0.450853143986838	All genes	FALSE
Vitvi09g00122	0.822267066368925	All genes	FALSE
Vitvi09g00123	0.412676658877452	All genes	FALSE
Vitvi09g00124	0.889350728597087	All genes	FALSE
Vitvi09g00125	0	All genes	TRUE
Vitvi09g00126	0.846488351981099	All genes	FALSE
Vitvi09g00127	0	All genes	FALSE
Vitvi09g00128	0.572613979131692	Turquoise	TRUE
Vitvi09g00129	0.568832871593879	Turquoise	TRUE
Vitvi09g00130	0.248707258348373	All genes	TRUE
Vitvi09g00132	0.911296034838102	All genes	FALSE
Vitvi09g00133	0.810713550189812	Blue	TRUE
Vitvi09g00134	0.896981729780748	All genes	FALSE
Vitvi09g00135	0.908146958662725	All genes	FALSE
Vitvi09g00136	0.537664943779646	All genes	FALSE
Vitvi09g00137	0.710517600028908	All genes	FALSE
Vitvi09g00139	0.891250859276602	All genes	FALSE
Vitvi09g00140	0.776813297470429	All genes	FALSE
Vitvi09g00141	0.293838617162772	All genes	TRUE
Vitvi09g00142	0	All genes	FALSE
Vitvi09g00143	0	All genes	TRUE
Vitvi09g00145	0.494509228064526	All genes	FALSE
Vitvi09g00146	0.619298321446391	Turquoise	TRUE
Vitvi09g00147	0.494027935994737	All genes	FALSE
Vitvi09g00148	0.909061540653013	All genes	FALSE
Vitvi09g00149	0	All genes	TRUE
Vitvi09g00150	0.357998087937167	All genes	TRUE
Vitvi09g00151	0.717964988204684	All genes	FALSE
Vitvi09g00152	0	All genes	FALSE
Vitvi09g00153	0.595442225074838	All genes	FALSE
Vitvi09g00155	0	All genes	FALSE
Vitvi09g00156	0	All genes	TRUE
Vitvi09g00157	0.799303696812487	All genes	FALSE
Vitvi09g00158	0	All genes	FALSE
Vitvi09g00159	0	All genes	FALSE
Vitvi09g00161	0.880135375581056	All genes	FALSE
Vitvi09g00162	0	All genes	FALSE
Vitvi09g00166	0.811928261670338	All genes	FALSE
Vitvi09g00167	0.16089091204032	All genes	FALSE
Vitvi09g00170	0.563145532534032	All genes	FALSE
Vitvi09g00171	0	All genes	TRUE
Vitvi09g00172	0.399605985514558	All genes	FALSE
Vitvi09g00173	0.816736695129622	All genes	FALSE
Vitvi09g00175	0.824585796409623	All genes	FALSE
Vitvi09g00176	0.867527011320821	All genes	FALSE
Vitvi09g00177	0.748640365432957	Turquoise	TRUE
Vitvi09g00178	0.752990556188892	All genes	TRUE
Vitvi09g00179	0.62715625241652	All genes	FALSE
Vitvi09g00180	0.970686084802923	Turquoise	FALSE
Vitvi09g00182	0.865130368842002	All genes	FALSE
Vitvi09g00183	0.884687324770464	Turquoise	FALSE
Vitvi09g00184	0.20895114764906	Turquoise	TRUE
Vitvi09g00185	0.975844279282097	Turquoise	FALSE
Vitvi09g00186	0.832779724294647	All genes	FALSE
Vitvi09g00187	0.72565284808492	All genes	FALSE
Vitvi09g00190	0.702558826505297	Turquoise	FALSE
Vitvi09g00191	0.804772263501939	All genes	FALSE
Vitvi09g00192	0	All genes	TRUE
Vitvi09g00193	0.766603180293723	All genes	FALSE
Vitvi09g00194	0	All genes	TRUE
Vitvi09g00195	0.46283532850895	All genes	TRUE
Vitvi09g00196	0	All genes	TRUE
Vitvi09g00197	0.818796629463468	All genes	FALSE
Vitvi09g00198	0	All genes	FALSE
Vitvi09g00199	0.725190913162447	All genes	FALSE
Vitvi09g00200	0.780312635248533	All genes	FALSE
Vitvi09g00201	0.616528656441503	All genes	FALSE
Vitvi09g00202	0.859381220969856	All genes	FALSE
Vitvi09g00203	0.918660483088722	Turquoise	TRUE
Vitvi09g00204	0.248670686056431	All genes	TRUE
Vitvi09g00205	0.953372247585044	Turquoise	FALSE
Vitvi09g00206	0.948754520866328	Turquoise	FALSE
Vitvi09g00208	0	All genes	FALSE
Vitvi09g00209	0.424757808219831	All genes	TRUE
Vitvi09g00210	0	All genes	FALSE
Vitvi09g00211	0.002839288903478	All genes	TRUE
Vitvi09g00212	0.0824002843547667	All genes	TRUE
Vitvi09g00213	0	All genes	TRUE
Vitvi09g00214	0.766943750322672	All genes	TRUE
Vitvi09g00215	0.380755424145624	All genes	FALSE
Vitvi09g00216	0	All genes	TRUE
Vitvi09g00217	0	All genes	FALSE
Vitvi09g00218	0.811465188262024	All genes	FALSE
Vitvi09g00219	0.488740172877092	All genes	FALSE
Vitvi09g00220	0.880903223823678	All genes	FALSE
Vitvi09g00221	0.436491873980026	Turquoise	TRUE
Vitvi09g00223	0.538212516877526	All genes	FALSE
Vitvi09g00224	0.764861386143232	All genes	FALSE
Vitvi09g00225	0	All genes	TRUE
Vitvi09g00226	0.846532578268363	All genes	FALSE
Vitvi09g00227	0	All genes	FALSE
Vitvi09g00239	0.583577222495073	All genes	TRUE
Vitvi09g00243	0.883275459533837	All genes	FALSE
Vitvi09g00244	0.964104343567404	All genes	FALSE
Vitvi09g00245	0.190085891407034	All genes	FALSE
Vitvi09g00246	0.564389816549353	Blue	TRUE
Vitvi09g00249	0.770368663606681	All genes	FALSE
Vitvi09g00261	0.943494376719275	Turquoise	FALSE
Vitvi09g00264	0.970338669530081	Turquoise	FALSE
Vitvi09g00265	0.839886111481555	All genes	FALSE
Vitvi09g00270	0.828166600309849	All genes	FALSE
Vitvi09g00271	0.858661449136519	Turquoise	TRUE
Vitvi09g00272	0.226736262838213	All genes	TRUE
Vitvi09g00273	0.862966120766522	Turquoise	TRUE
Vitvi09g00275	0.418078192188693	Blue	TRUE
Vitvi09g00276	0.906257070930983	Turquoise	FALSE
Vitvi09g00277	0.753493329123505	All genes	TRUE
Vitvi09g00279	0.872207585061362	All genes	FALSE
Vitvi09g00281	0.838427757911934	All genes	FALSE
Vitvi09g00282	0	Turquoise	TRUE
Vitvi09g00283	0.354244085741656	All genes	TRUE
Vitvi09g00284	0.763631477702266	Blue	FALSE
Vitvi09g00285	0.931554306995218	Blue	FALSE
Vitvi09g00286	0.157455871160461	Turquoise	FALSE
Vitvi09g00287	0.840333727242921	All genes	FALSE
Vitvi09g00288	0	All genes	FALSE
Vitvi09g00290	0.0933732358206131	All genes	TRUE
Vitvi09g00292	0.476238613456493	All genes	FALSE
Vitvi09g00293	0.883431861088993	Blue	FALSE
Vitvi09g00294	0.948605833159031	All genes	FALSE
Vitvi09g00296	0.438968243466156	All genes	TRUE
Vitvi09g00297	0.465386196815814	All genes	FALSE
Vitvi09g00300	0.791626888071852	Blue	TRUE
Vitvi09g00301	0.235657901475394	All genes	TRUE
Vitvi09g00303	0.955047715573923	All genes	FALSE
Vitvi09g00304	0	All genes	TRUE
Vitvi09g00305	0	All genes	TRUE
Vitvi09g00306	0	All genes	TRUE
Vitvi09g00307	0	All genes	TRUE
Vitvi09g00310	0.229870862202168	All genes	FALSE
Vitvi09g00311	0.408022552731526	All genes	TRUE
Vitvi09g00312	0.892452321173428	All genes	FALSE
Vitvi09g00314	0.495323207380803	All genes	FALSE
Vitvi09g00319	0.476299910375367	All genes	FALSE
Vitvi09g00320	0	All genes	TRUE
Vitvi09g00322	0.894835098060435	Turquoise	FALSE
Vitvi09g00323	0.936322406125985	All genes	FALSE
Vitvi09g00326	0.878075050932301	All genes	FALSE
Vitvi09g00327	0.744291046460513	All genes	FALSE
Vitvi09g00328	0.880301127514641	All genes	FALSE
Vitvi09g00329	0.915477789625313	All genes	FALSE
Vitvi09g00331	0.191938272065097	All genes	TRUE
Vitvi09g00333	0.895625546144119	All genes	FALSE
Vitvi09g00334	0.492228310852587	All genes	TRUE
Vitvi09g00335	0.430644269027661	All genes	TRUE
Vitvi09g00336	0.383734130443514	Turquoise	TRUE
Vitvi09g00337	0	All genes	FALSE
Vitvi09g00338	0.50386852570731	All genes	FALSE
Vitvi09g00339	0.942187513517393	All genes	FALSE
Vitvi09g00340	0.936679160347383	Turquoise	FALSE
Vitvi09g00342	0.953676696470422	All genes	FALSE
Vitvi09g00343	0	Blue	TRUE
Vitvi09g00345	0.402641629912117	All genes	FALSE
Vitvi09g00347	0	All genes	TRUE
Vitvi09g00348	0.876188456550077	All genes	FALSE
Vitvi09g00350	0.887433993525026	Turquoise	FALSE
Vitvi09g00351	0.197738039482391	All genes	TRUE
Vitvi09g00352	0.808136066931093	All genes	FALSE
Vitvi09g00355	0.503391259747375	Blue	TRUE
Vitvi09g00356	0.661413307046067	All genes	FALSE
Vitvi09g00358	0.931520736396129	Turquoise	FALSE
Vitvi09g00361	0.958747360775563	Turquoise	FALSE
Vitvi09g00363	0.799175669943627	All genes	FALSE
Vitvi09g00365	0	All genes	FALSE
Vitvi09g00366	0.161194676183603	All genes	FALSE
Vitvi09g00369	0.915622551887096	All genes	FALSE
Vitvi09g00370	0.654795177685669	Turquoise	FALSE
Vitvi09g00371	0.366980164509682	Turquoise	FALSE
Vitvi09g00373	0.684597957516614	Turquoise	FALSE
Vitvi09g00375	0	All genes	FALSE
Vitvi09g00377	0.812761587213395	All genes	FALSE
Vitvi09g00378	0.76878274676053	All genes	FALSE
Vitvi09g00383	0.681464669362114	All genes	FALSE
Vitvi09g00384	0.750360034104913	All genes	FALSE
Vitvi09g00385	0.685016738743539	All genes	FALSE
Vitvi09g00386	0.0610581632670848	All genes	TRUE
Vitvi09g00387	0.902724133687325	All genes	FALSE
Vitvi09g00388	0.55663491933115	All genes	TRUE
Vitvi09g00391	0.391822819611679	Turquoise	FALSE
Vitvi09g00392	0.540922157692689	All genes	FALSE
Vitvi09g00393	0.642924220740296	All genes	FALSE
Vitvi09g00394	0.589827044732263	All genes	FALSE
Vitvi09g00395	0.0985264926833081	All genes	FALSE
Vitvi09g00397	0	All genes	FALSE
Vitvi09g00398	0.431815793869567	All genes	TRUE
Vitvi09g00399	0.858605511679991	All genes	FALSE
Vitvi09g00401	0.509211598100765	All genes	FALSE
Vitvi09g00402	0.543529823989659	All genes	TRUE
Vitvi09g00404	0	All genes	FALSE
Vitvi09g00405	0.361156200605304	All genes	TRUE
Vitvi09g00406	0.58355355859359	All genes	TRUE
Vitvi09g00412	0.730747330888141	All genes	FALSE
Vitvi09g00416	0.748109747113177	All genes	FALSE
Vitvi09g00418	0	All genes	TRUE
Vitvi09g00423	0	All genes	TRUE
Vitvi09g00425	0.116434852212713	All genes	TRUE
Vitvi09g00426	0.730707762560939	All genes	FALSE
Vitvi09g00427	0.465911887158025	All genes	FALSE
Vitvi09g00428	0.805873303937014	All genes	FALSE
Vitvi09g00429	0.327555325754213	All genes	FALSE
Vitvi09g00430	0.257292432810131	All genes	FALSE
Vitvi09g00431	0.944477601129851	All genes	FALSE
Vitvi09g00436	0.353696442605153	All genes	FALSE
Vitvi09g00437	0.646560708780582	All genes	TRUE
Vitvi09g00438	0.891127802235747	Turquoise	FALSE
Vitvi09g00439	0.926581895616846	All genes	FALSE
Vitvi09g00442	0.866098752959961	All genes	FALSE
Vitvi09g00443	0.723774352690957	Turquoise	FALSE
Vitvi09g00444	0	All genes	TRUE
Vitvi09g00446	0.523989756270289	All genes	FALSE
Vitvi09g00448	0	All genes	FALSE
Vitvi09g00458	0.598972982683259	All genes	FALSE
Vitvi09g00462	0.713683602754076	All genes	FALSE
Vitvi09g00470	0.242595233092477	All genes	FALSE
Vitvi09g00476	0.698899643665477	All genes	FALSE
Vitvi09g00477	0.882817151016296	All genes	FALSE
Vitvi09g00478	0.887794362151221	All genes	FALSE
Vitvi09g00479	0.720194536703513	Blue	TRUE
Vitvi09g00482	0.362856505305262	All genes	FALSE
Vitvi09g00484	0.838102150220819	All genes	FALSE
Vitvi09g00486	0	All genes	TRUE
Vitvi09g00487	0	All genes	FALSE
Vitvi09g00488	0.549618629298367	All genes	FALSE
Vitvi09g00489	0.905990741195992	All genes	FALSE
Vitvi09g00490	0.753611697951708	All genes	FALSE
Vitvi09g00491	0.794286033364334	All genes	FALSE
Vitvi09g00492	0.236737767048722	All genes	FALSE
Vitvi09g00493	0.884209473085279	All genes	FALSE
Vitvi09g00495	0.465205027478687	All genes	FALSE
Vitvi09g00496	0.779980183413079	All genes	FALSE
Vitvi09g00499	0.943587811126206	All genes	FALSE
Vitvi09g00500	0.682987018864645	All genes	TRUE
Vitvi09g00502	0	All genes	FALSE
Vitvi09g00505	0.0537168932965449	Turquoise	TRUE
Vitvi09g00510	0.770583805871585	All genes	FALSE
Vitvi09g00512	0.695235435468008	Turquoise	TRUE
Vitvi09g00513	0.504648558578485	All genes	FALSE
Vitvi09g00514	0.926824861118286	All genes	FALSE
Vitvi09g00516	0.675023714975918	All genes	FALSE
Vitvi09g00517	0.8223178491537	All genes	FALSE
Vitvi09g00518	0.85572839574359	All genes	FALSE
Vitvi09g00519	0.802033286302357	All genes	FALSE
Vitvi09g00520	0.803811240181721	All genes	FALSE
Vitvi09g00521	0.659305720496926	All genes	FALSE
Vitvi09g00523	0.772417707646056	All genes	FALSE
Vitvi09g00524	0	Blue	TRUE
Vitvi09g00525	0	All genes	FALSE
Vitvi09g00526	0.368547910116688	All genes	FALSE
Vitvi09g00528	0	Turquoise	TRUE
Vitvi09g00529	0.288396038273415	Turquoise	TRUE
Vitvi09g00530	0.342633236410286	All genes	FALSE
Vitvi09g00531	0.473583886304503	All genes	TRUE
Vitvi09g00538	0.394531916484514	All genes	TRUE
Vitvi09g00540	0	Turquoise	TRUE
Vitvi09g00546	0.908496707616547	Turquoise	FALSE
Vitvi09g00549	0.261290270935458	All genes	FALSE
Vitvi09g00550	0	All genes	TRUE
Vitvi09g00551	0.303865658524269	Turquoise	TRUE
Vitvi09g00553	0.91907354858243	All genes	FALSE
Vitvi09g00554	0.559280564117154	All genes	TRUE
Vitvi09g00555	0.790750016272213	All genes	FALSE
Vitvi09g00556	0.584158082936247	All genes	TRUE
Vitvi09g00557	0	All genes	TRUE
Vitvi09g00559	0.920697355412851	Blue	FALSE
Vitvi09g00560	0.739591755912249	All genes	TRUE
Vitvi09g00565	0	All genes	FALSE
Vitvi09g00568	0.24273649891516	All genes	FALSE
Vitvi09g00570	0.92107570133384	All genes	FALSE
Vitvi09g00573	0.881570663069592	All genes	FALSE
Vitvi09g00574	0.787389240253224	All genes	FALSE
Vitvi09g00575	0.537902186455941	All genes	FALSE
Vitvi09g00576	0.526537703875956	All genes	TRUE
Vitvi09g00577	0	All genes	FALSE
Vitvi09g00588	0.222155403762269	All genes	TRUE
Vitvi09g00590	0.859283456568103	All genes	FALSE
Vitvi09g00592	0.568165928717059	All genes	FALSE
Vitvi09g00595	0.957324613827603	Turquoise	FALSE
Vitvi09g00596	0.83285027144463	All genes	FALSE
Vitvi09g00597	0.473932764927802	All genes	TRUE
Vitvi09g00598	0.849419442152404	All genes	FALSE
Vitvi09g00599	0.866473965388476	Blue	FALSE
Vitvi09g00600	0	All genes	TRUE
Vitvi09g00601	0.404321780318451	Blue	FALSE
Vitvi09g00603	0.731915804422319	All genes	FALSE
Vitvi09g00604	0.949707130506468	All genes	FALSE
